Verb,Model,ModelSize,Indices,Examples,Size,Coverage,VerbMeaning
бросаться,NO_Nom  на_Acc,0.038,"-  69  ","-  инвестиция,вложение  ",32,0.004310344827586207,
бросаться,NO_Ins,0.012,"1  ","животное,собака  ",32,0.07462686567164178,
бросаться,к_Dat,0.101,"110  ","отверстие,щель  ",32,0.375,
бросаться,NO_Nom,0.119,"597  ","тоня,лиза  ",32,1.0,1.1  1.2  1.3  2.1  2.2  3  4.2
бросаться,NO_Nom,0.119,"55  ","оппозиция,оппозиционер  ",31,0.25806451612903214,
бросаться,NO_Nom  на_Acc,0.038,"-  27  ","-  исследование,анализ  ",31,0.007042253521126761,
бросаться,NO_Nom,0.119,"9  ","корабль,судно  ",31,0.1327433628318584,
бросаться,к_Dat,0.101,"35  ","храм,церковь  ",31,0.21428571428571422,
бросаться,на_Acc,0.101,"79  ","поезд,автобус  ",31,0.12903225806451613,2.2
бросаться,в_Acc,0.186,"105  ","больница,госпиталь  ",31,0.36,2.1
бросаться,на_Acc,0.101,"103  ","охранник,сторож  ",31,0.423076923076923,3
бросаться,NO_Nom,0.119,"64  ","компания,фирма  ",31,0.12000000000000001,
бросаться,в_Loc,0.006,"53  ","гнев,ярость  ",31,0.14285714285714285,
бросаться,в_Acc,0.186,"362  ","отсек,кабина  ",31,0.5,2.1
бросаться,NO_Nom  к_Dat,0.04,"8  10  ","человек,женщина  машина,автомобиль  ",31,0.1061373873873874,
бросаться,NO_Nom  к_Dat,0.04,"-  21  ","-  гора,холм  ",30,0.04306220095693779,
бросаться,NO_Nom,0.119,"95  ","террорист,боевик  ",30,0.35714285714285704,
бросаться,в_Acc,0.186,"168  ","толпа,кучка  ",30,0.058823529411764705,2.1  2.2
бросаться,с_Ins  в_Acc,0.008,"49  38  ","крик,вопль  нападение,атака  ",30,0.0929951690821256,
бросаться,NO_Dat,0.002,"-  ","-  ",30,0.0,
бросаться,NO_Ins,0.012,"14  ","день,время  ",30,0.05072463768115942,
бросаться,в_Loc  NO_Nom,0.004,"6  8  ","удовольствие,радость  человек,женщина  ",30,0.07988557277656805,
бросаться,NO_Nom  в_Acc,0.099,"2  18  ","русский,немец  война,бой  ",30,0.053539691943127965,2.1
бросаться,в_Acc,0.186,"297  ","начало,конец  ",30,0.2,2.1
бросаться,с_Ins  в_Acc,0.008,"49  163  ","крик,вопль  поцелуй,прикосновение  ",30,0.0929951690821256,
бросаться,в_Acc,0.186,"64  ","компания,фирма  ",30,0.14,
бросаться,NO_Nom  в_Acc,0.099,"156  4  ","манера,стиль  нога,рука  ",29,0.2802287581699347,
бросаться,NO_Nom  на_Acc,0.038,"93  175  ","полиция,полицейский  помощь,поддержка  ",29,0.09558823529411764,
бросаться,NO_Nom,0.119,"72  ","крестьянин,помещик  ",29,0.28571428571428575,1.1  1.2  1.3  2.1  2.2  3  4.2
бросаться,на_Acc,0.101,"37  ","сознание,разум  ",29,0.1111111111111111,
бросаться,на_Acc,0.101,"109  ","точка,сторона  ",29,0.3333333333333333,
бросаться,NO_Ins  в_Acc,0.004,"4  7  ","нога,рука  луч,свет  ",29,0.009253701480592236,
бросаться,с_Gen  к_Dat,0.002,"4  0  ","нога,рука  дом,здание  ",29,0.017265795206971676,
бросаться,NO_Nom  к_Dat,0.04,"8  12  ","человек,женщина  отец,брат  ",29,0.10000887587094484,
бросаться,NO_Nom,0.119,"19  ","писатель,поэт  ",29,0.2236842105263157,
бросаться,к_Dat,0.101,"90  ","камень,песок  ",29,0.21428571428571425,
бросаться,с_Ins  к_Dat,0.004,"49  12  ","крик,вопль  отец,брат  ",29,0.07057185692867851,
бросаться,в_Acc,0.186,"24  ","меч,клинок  ",29,0.058823529411764705,
бросаться,NO_Nom  на_Acc,0.038,"-  8  ","-  человек,женщина  ",29,0.04954954954954956,
бросаться,NO_Nom  к_Dat,0.04,"8  8  ","человек,женщина  человек,женщина  ",29,0.08108108108108109,
бросаться,NO_Nom  в_Acc,0.099,"93  18  ","полиция,полицейский  война,бой  ",29,0.06403186274509805,
бросаться,NO_Acc,0.001,"4  ","нога,рука  ",28,0.029411764705882353,
бросаться,NO_Nom  в_Acc,0.099,"13  98  ","генерал,полковник  вода,воздух  ",28,0.06441223832528178,1.1  2.1  2.2
бросаться,NO_Nom  на_Acc  NO_Dat,0.001,"-  4  12  ","-  нога,рука  отец,брат  ",28,0.01804629897936186,
бросаться,NO_Nom,0.119,"232  ","профессор,доктор  ",28,0.23076923076923078,1.1  1.2  1.3  2.1  2.2  3  4.2
бросаться,по_Dat,0.008,"3  ","страна,регион  ",28,0.026595744680851064,
бросаться,в_Acc  в_Acc,0.002,"163  163  ","поцелуй,прикосновение  поцелуй,прикосновение  ",28,0.027777777777777776,
бросаться,с_Ins  в_Acc,0.008,"6  163  ","удовольствие,радость  поцелуй,прикосновение  ",28,0.051474460242232754,
бросаться,на_Acc,0.101,"90  ","камень,песок  ",28,0.10714285714285714,2.2
бросаться,за_Ins,0.006,"175  ","помощь,поддержка  ",28,0.11764705882352941,
бросаться,к_Dat,0.101,"11  ","преступник,убийца  ",28,0.1388888888888889,
бросаться,NO_Nom  в_Acc,0.099,"289  4  ","преимущество,достоинство  нога,рука  ",28,0.25245098039215685,
бросаться,на_Acc,0.101,"299  ","хозяин,владелец  ",28,0.2,3
бросаться,к_Dat,0.101,"208  ","печь,печка  ",27,0.39999999999999997,
бросаться,NO_Nom  с_Ins,0.009,"-  4  ","-  нога,рука  ",27,0.01715686274509804,
бросаться,NO_Ins,0.012,"200  ","прыжок,бег  ",27,0.2,
бросаться,NO_Nom  под_Acc,0.004,"-  79  ","-  поезд,автобус  ",27,0.016129032258064516,
бросаться,в_Acc,0.186,"446  ","бассейн,баня  ",27,0.5,2.1
бросаться,NO_Nom  на_Acc,0.038,"13  148  ","генерал,полковник  враг,противник  ",27,0.11276379354182557,3
бросаться,NO_Nom  на_Acc,0.038,"8  0  ","человек,женщина  дом,здание  ",27,0.07152152152152152,
бросаться,NO_Nom  в_Acc,0.099,"39  4  ","фильм,картина  нога,рука  ",27,0.07231769112139237,
бросаться,NO_Nom  к_Dat,0.04,"13  -  ","генерал,полковник  -  ",27,0.03864734299516907,
бросаться,от_Gen,0.001,"6  ","удовольствие,радость  ",27,0.05213270142180095,
бросаться,NO_Nom  с_Ins,0.009,"1  49  ","животное,собака  крик,вопль  ",27,0.10750594851827817,
бросаться,NO_Ins,0.012,"17  ","чашка,стакан  ",27,0.12658227848101267,
бросаться,NO_Nom  с_Gen,0.003,"8  0  ","человек,женщина  дом,здание  ",26,0.056156156156156156,2.2
бросаться,с_Ins  в_Acc,0.008,"49  0  ","крик,вопль  дом,здание  ",26,0.08743961352657004,
бросаться,с_Gen,0.008,"145  ","высота,расстояние  ",26,0.034482758620689655,
бросаться,с_Ins,0.017,"198  ","усилие,сила  ",26,0.12,
бросаться,под_Acc,0.011,"28  ","стол,столик  ",26,0.05333333333333334,
бросаться,NO_Nom,0.119,"6  ","удовольствие,радость  ",26,0.047393364928909956,
бросаться,NO_Nom  в_Acc,0.099,"81  4  ","стремление,желание  нога,рука  ",26,0.16374130297280198,
бросаться,с_Ins  на_Acc,0.012,"24  -  ","меч,клинок  -  ",26,0.05882352941176471,
бросаться,в_Acc,0.186,"65  ","ветер,ветерок  ",26,0.18421052631578946,
бросаться,с_Ins  на_Acc,0.012,"24  8  ","меч,клинок  человек,женщина  ",25,0.059287228404875464,
бросаться,с_Gen  в_Acc,0.004,"4  0  ","нога,рука  дом,здание  ",25,0.02467320261437908,
бросаться,NO_Nom,0.119,"41  ","маг,колдун  ",25,0.16,1.1  1.2  1.3  2.1  2.2  3  4.2
бросаться,NO_Ins,0.012,"65  ","ветер,ветерок  ",25,0.05263157894736842,
бросаться,NO_Nom  в_Acc,0.099,"50  4  ","шкаф,ящик  нога,рука  ",25,0.13288576300085247,
бросаться,на_Acc  к_Dat,0.001,"4  -  ","нога,рука  -  ",25,0.007352941176470588,
бросаться,к_Dat,0.101,"5  ","одежда,костюм  ",25,0.0684931506849315,
бросаться,NO_Nom,0.119,"39  ","фильм,картина  ",25,0.0898876404494382,
бросаться,на_Acc,0.101,"136  ","монстр,чудовище  ",25,0.44999999999999996,3
бросаться,NO_Nom  в_Acc,0.099,"-  14  ","-  день,время  ",25,0.03260869565217391,
бросаться,NO_Nom,0.119,"174  ","сущность,смысл  ",25,0.23529411764705882,
бросаться,NO_Nom  к_Dat,0.04,"12  12  ","отец,брат  отец,брат  ",25,0.04433497536945813,
бросаться,NO_Nom  к_Dat,0.04,"-  79  ","-  поезд,автобус  ",25,0.0967741935483871,
бросаться,NO_Nom,0.119,"325  ","официант,официантка  ",25,0.6666666666666667,1.1  1.2  1.3  2.1  2.2  3  4.2
бросаться,NO_Nom,0.119,"47  ","старец,монах  ",25,0.17647058823529413,1.1  1.2  1.3  2.1  2.2  3  4.2
бросаться,под_Acc,0.011,"138  ","бомба,снаряд  ",25,0.05263157894736842,
бросаться,в_Acc  при_Loc,0.003,"4  497  ","нога,рука  выход,вход  ",25,0.20245098039215687,
бросаться,NO_Nom  в_Acc,0.099,"12  4  ","отец,брат  нога,рука  ",24,0.04677388196657972,2.1
бросаться,NO_Nom  в_Acc,0.099,"1  109  ","животное,собака  точка,сторона  ",24,0.05565920398009949,
бросаться,из_Gen,0.007,"198  ","усилие,сила  ",24,0.04,
бросаться,с_Ins  на_Acc,0.012,"4  12  ","нога,рука  отец,брат  ",24,0.03692166521781126,
бросаться,NO_Ins,0.012,"93  ","полиция,полицейский  ",24,0.014705882352941176,
бросаться,NO_Nom,0.119,"419  ","рыцарь,самурай  ",24,0.5,1.1  1.2  1.3  2.1  2.2  3  4.2
бросаться,по_Dat,0.008,"21  ","гора,холм  ",24,0.06698564593301434,
бросаться,с_Ins  в_Acc,0.008,"49  109  ","крик,вопль  точка,сторона  ",24,0.1286231884057971,
бросаться,в_Acc  при_Loc,0.003,"4  78  ","нога,рука  заседание,совещание  ",24,0.016535487434410384,
бросаться,NO_Nom,0.119,"205  ","фанат,поклонник  ",24,0.4666666666666666,
бросаться,NO_Nom  в_Acc,0.099,"73  4  ","журнал,газета  нога,рука  ",23,0.11783559577677223,
бросаться,NO_Nom  в_Acc,0.099,"157  4  ","ошибка,промах  нога,рука  ",23,0.19689542483660133,
бросаться,NO_Nom,0.119,"198  ","усилие,сила  ",23,0.08,
бросаться,на_Acc,0.101,"497  ","выход,вход  ",23,0.2,
бросаться,на_Acc,0.101,"67  ","сцена,театр  ",23,0.10526315789473684,
бросаться,на_Acc,0.101,"32  ","дракон,змея  ",23,0.21052631578947367,3
бросаться,к_Dat,0.101,"93  ","полиция,полицейский  ",23,0.11764705882352942,
бросаться,NO_Nom  под_Acc,0.004,"8  127  ","человек,женщина  колесо,вал  ",23,0.059845559845559844,
бросаться,в_Loc  в_Acc,0.005,"3  4  ","страна,регион  нога,рука  ",23,0.021068001668752605,
бросаться,NO_Nom  на_Acc,0.038,"-  11  ","-  преступник,убийца  ",23,0.046296296296296294,
бросаться,с_Ins  на_Acc,0.012,"49  -  ","крик,вопль  -  ",23,0.07608695652173914,
бросаться,NO_Nom  к_Dat,0.04,"-  13  ","-  генерал,полковник  ",23,0.0434782608695652,
бросаться,в_Loc,0.006,"65  ","ветер,ветерок  ",23,0.02631578947368421,
бросаться,NO_Nom  за_Ins,0.003,"-  -  ","-  -  ",23,0.0,
бросаться,NO_Nom  в_Acc,0.099,"13  0  ","генерал,полковник  дом,здание  ",23,0.06328502415458935,1.1  2.1
бросаться,с_Ins  на_Acc,0.012,"106  4  ","улыбка,усмешка  нога,рука  ",23,0.06735294117647059,
бросаться,NO_Nom,0.119,"31  ","историк,исследователь  ",23,0.17241379310344832,1.1  1.2  1.3  2.1  2.2  3  4.2
бросаться,NO_Nom  в_Acc,0.099,"12  0  ","отец,брат  дом,здание  ",23,0.06472359058565955,1.1  2.1
бросаться,в_Acc,0.186,"6  ","удовольствие,радость  ",23,0.03317535545023697,
бросаться,с_Gen,0.008,"-  ","-  ",23,0.0,
бросаться,с_Gen,0.008,"109  ","точка,сторона  ",22,0.08333333333333333,
бросаться,к_Dat,0.101,"60  ","ученик,студент  ",22,0.15277777777777782,
бросаться,по_Dat,0.008,"25  ","команда,группа  ",22,0.01282051282051282,
бросаться,с_Ins  на_Acc,0.012,"24  12  ","меч,клинок  отец,брат  ",22,0.06139524775427413,
бросаться,на_Acc,0.101,"177  ","пушка,орудие  ",22,0.35294117647058826,
бросаться,NO_Nom  в_Acc,0.099,"185  4  ","цифра,буква  нога,рука  ",22,0.06495098039215687,
бросаться,по_Dat,0.008,"404  ","пятно,след  ",22,0.14285714285714285,
бросаться,на_Acc,0.101,"70  ","станция,вокзал  ",22,0.16666666666666669,2.1
бросаться,на_Acc,0.101,"41  ","маг,колдун  ",22,0.19999999999999998,3
бросаться,в_Acc  при_Loc,0.003,"4  57  ","нога,рука  визит,поездка  ",22,0.032571462319867704,
бросаться,к_Dat,0.101,"104  ","число,количество  ",22,0.19999999999999998,
бросаться,NO_Ins,0.012,"89  ","данные,информация  ",22,0.046511627906976744,
бросаться,в_Acc,0.186,"70  ","станция,вокзал  ",22,0.16666666666666669,
бросаться,NO_Nom,0.119,"0  ","дом,здание  ",22,0.04444444444444443,
бросаться,к_Dat,0.101,"248  ","мост,переправа  ",22,0.41666666666666663,
бросаться,NO_Nom  в_Acc,0.099,"17  4  ","чашка,стакан  нога,рука  ",22,0.08085132787292133,
бросаться,NO_Nom  к_Dat,0.04,"-  3  ","-  страна,регион  ",22,0.010638297872340425,
бросаться,NO_Nom  к_Dat,0.04,"-  4  ","-  нога,рука  ",22,0.012254901960784314,
бросаться,к_Dat,0.101,"299  ","хозяин,владелец  ",22,0.2,
бросаться,NO_Nom,0.119,"206  ","эксперт,специалист  ",21,0.3333333333333333,1.1  1.2  1.3  2.1  2.2  3  4.2
бросаться,в_Acc  NO_Dat,0.005,"4  119  ","нога,рука  пресса,сми  ",21,0.11608734402852051,
бросаться,NO_Nom  в_Acc,0.099,"9  18  ","корабль,судно  война,бой  ",21,0.051023230088495575,
бросаться,с_Ins,0.017,"84  ","оружие,пистолет  ",21,0.16666666666666666,
бросаться,NO_Nom  на_Acc,0.038,"2  175  ","русский,немец  помощь,поддержка  ",21,0.08015054362977418,2.1
бросаться,с_Ins  к_Dat,0.004,"49  23  ","крик,вопль  окно,дверь  ",21,0.09720496894409938,
бросаться,с_Ins,0.017,"81  ","стремление,желание  ",21,0.12903225806451613,
бросаться,NO_Nom  в_Acc,0.099,"447  4  ","облик,черта  нога,рука  ",21,0.25245098039215685,
бросаться,NO_Nom  на_Acc,0.038,"8  -  ","человек,женщина  -  ",21,0.04954954954954956,
бросаться,к_Dat,0.101,"7  ","луч,свет  ",21,0.061224489795918366,
бросаться,в_Loc,0.006,"198  ","усилие,сила  ",21,0.08,
бросаться,NO_Nom  в_Acc,0.099,"117  4  ","отношение,связь  нога,рука  ",21,0.11608734402852051,
бросаться,на_Acc,0.101,"138  ","бомба,снаряд  ",21,0.3157894736842105,
бросаться,к_Dat,0.101,"239  ","модуль,блок  ",21,0.38461538461538464,
бросаться,NO_Nom  в_Acc,0.099,"14  4  ","день,время  нога,рука  ",21,0.045929241261722084,
бросаться,с_Ins  под_Acc,0.001,"138  177  ","бомба,снаряд  пушка,орудие  ",21,0.08513931888544891,
бросаться,на_Acc  NO_Ins,0.003,"28  4  ","стол,столик  нога,рука  ",21,0.02980392156862745,
бросаться,к_Dat,0.101,"266  ","окоп,блиндаж  ",21,0.7272727272727274,
бросаться,при_Loc,0.001,"253  ","вид,форма  ",21,0.08333333333333333,
бросаться,NO_Nom  в_Acc,0.099,"45  4  ","телефон,компьютер  нога,рука  ",21,0.07598039215686275,
бросаться,NO_Nom  в_Acc,0.099,"-  28  ","-  стол,столик  ",21,0.02,
бросаться,NO_Nom  к_Dat,0.04,"13  0  ","генерал,полковник  дом,здание  ",21,0.049355877616747174,
бросаться,к_Dat,0.101,"109  ","точка,сторона  ",20,0.16666666666666666,
бросаться,NO_Acc,0.001,"-  ","-  ",20,0.0,
бросаться,в_Acc  в_Acc,0.002,"4  4  ","нога,рука  нога,рука  ",20,0.007352941176470588,2.1
бросаться,к_Dat,0.101,"555  ","плита,плитка  ",20,0.25,
бросаться,в_Acc  NO_Dat,0.005,"4  60  ","нога,рука  ученик,студент  ",20,0.05106209150326798,
бросаться,на_Acc,0.101,"235  ","сотрудник,работник  ",20,0.23076923076923078,3
бросаться,на_Acc,0.101,"18  ","война,бой  ",20,0.03125,2.1
бросаться,NO_Nom,0.119,"34  ","слово,мнение  ",20,0.045454545454545456,
бросаться,NO_Ins,0.012,"747  ","толчок,рывок  ",20,1.0,
бросаться,в_Acc,0.186,"497  ","выход,вход  ",20,0.4,
бросаться,NO_Nom  на_Acc,0.038,"12  0  ","отец,брат  дом,здание  ",20,0.03698230249954387,
бросаться,на_Acc  к_Dat,0.001,"4  12  ","нога,рука  отец,брат  ",20,0.03198348304839177,
бросаться,NO_Nom  в_Acc,0.099,"314  4  ","объявление,реклама  нога,рука  ",20,0.1691176470588235,
бросаться,с_Gen  в_Acc,0.004,"248  98  ","мост,переправа  вода,воздух  ",20,0.06018518518518518,2.2
бросаться,NO_Nom  в_Acc,0.099,"12  18  ","отец,брат  война,бой  ",20,0.037510262725779966,2.1
бросаться,NO_Nom  в_Acc,0.099,"25  38  ","команда,группа  нападение,атака  ",20,0.09188034188034187,
бросаться,с_Ins  к_Dat,0.004,"49  -  ","крик,вопль  -  ",20,0.08695652173913043,
бросаться,к_Dat,0.101,"67  ","сцена,театр  ",19,0.13157894736842105,
бросаться,на_Acc,0.101,"26  ","боль,усталость  ",19,0.016129032258064516,
бросаться,к_Dat,0.101,"54  ","врач,медик  ",19,0.14285714285714285,
бросаться,NO_Nom,0.119,"14  ","день,время  ",19,0.05072463768115942,
бросаться,NO_Nom  с_Gen,0.003,"8  4  ","человек,женщина  нога,рука  ",19,0.0384870164281929,
бросаться,NO_Nom  к_Dat,0.04,"152  497  ","сотня,десяток  выход,вход  ",19,0.15555555555555556,
бросаться,к_Dat,0.101,"139  ","труба,трубка  ",19,0.15789473684210525,
бросаться,NO_Nom  в_Acc,0.099,"-  150  ","-  волна,поток  ",19,0.1111111111111111,
бросаться,NO_Nom  в_Acc,0.099,"13  4  ","генерал,полковник  нога,рука  ",19,0.0363029269678886,2.1
бросаться,NO_Nom,0.119,"52  ","музыкант,артист  ",19,0.16923076923076924,1.1  1.2  1.3  2.1  2.2  3  4.2
бросаться,на_Acc,0.101,"25  ","команда,группа  ",19,0.10256410256410255,
бросаться,NO_Nom,0.119,"63  ","насекомое,муравей  ",19,0.23684210526315788,3
бросаться,с_Ins  в_Acc,0.008,"49  18  ","крик,вопль  война,бой  ",19,0.08084239130434782,
бросаться,NO_Nom  в_Acc,0.099,"337  4  ","предмет,вещь  нога,рука  ",19,0.18995098039215685,
бросаться,NO_Nom  в_Acc,0.099,"1  98  ","животное,собака  вода,воздух  ",19,0.04836926478717522,
бросаться,из_Gen  в_Acc,0.002,"0  0  ","дом,здание  дом,здание  ",19,0.027777777777777773,
бросаться,NO_Nom,0.119,"245  ","господин,госпожа  ",19,0.5833333333333333,
бросаться,NO_Nom  на_Acc,0.038,"1  11  ","животное,собака  преступник,убийца  ",19,0.03876451077943614,
бросаться,на_Acc,0.101,"7  ","луч,свет  ",19,0.0748299319727891,
бросаться,из_Gen,0.007,"101  ","магазин,салон  ",18,0.2285714285714286,2.2
бросаться,из_Gen,0.007,"7  ","луч,свет  ",18,0.02040816326530612,
бросаться,на_Acc,0.101,"118  ","ситуация,случай  ",18,0.13636363636363635,
бросаться,на_Acc,0.101,"121  ","охотник,рыбак  ",18,0.19047619047619047,3
бросаться,NO_Nom  в_Acc,0.099,"159  4  ","кольцо,колечко  нога,рука  ",18,0.19689542483660133,
бросаться,с_Ins  к_Dat,0.004,"49  0  ","крик,вопль  дом,здание  ",18,0.08558776167471818,
бросаться,NO_Ins,0.012,"337  ","предмет,вещь  ",18,0.375,1.1
бросаться,NO_Nom,0.119,"48  ","дурак,идиот  ",18,0.2127659574468085,1.1  1.2  1.3  2.1  2.2  3  4.2
бросаться,с_Ins  на_Acc,0.012,"4  11  ","нога,рука  преступник,убийца  ",18,0.035130718954248366,
бросаться,NO_Nom  в_Acc,0.099,"18  4  ","война,бой  нога,рука  ",18,0.03370098039215686,
бросаться,NO_Nom  на_Acc,0.038,"12  27  ","отец,брат  исследование,анализ  ",18,0.031672795393047945,
бросаться,NO_Nom  в_Acc,0.099,"12  98  ","отец,брат  вода,воздух  ",18,0.0431490603904397,1.1  2.1  2.2
бросаться,NO_Nom  к_Dat,0.04,"13  23  ","генерал,полковник  окно,дверь  ",18,0.07425810904071774,
бросаться,на_Acc,0.101,"39  ","фильм,картина  ",18,0.07865168539325842,
бросаться,NO_Dat,0.002,"10  ","машина,автомобиль  ",18,0.05208333333333333,
бросаться,NO_Nom  в_Acc,0.099,"2  21  ","русский,немец  гора,холм  ",18,0.040465770198870724,
бросаться,NO_Nom  с_Ins,0.009,"-  24  ","-  меч,клинок  ",18,0.04411764705882353,
бросаться,NO_Nom,0.119,"279  ","купец,торговец  ",18,0.4545454545454546,1.1  1.2  1.3  2.1  2.2  3  4.2
бросаться,с_Gen  в_Acc,0.004,"248  21  ","мост,переправа  гора,холм  ",18,0.09051036682615629,
бросаться,через_Acc,0.003,"14  ","день,время  ",18,0.036231884057971016,
бросаться,с_Gen  в_Acc,0.004,"21  7  ","гора,холм  луч,свет  ",18,0.024558148618298994,
бросаться,с_Gen  в_Acc,0.004,"21  98  ","гора,холм  вода,воздух  ",18,0.02330320751373383,
бросаться,на_Acc,0.101,"294  ","инопланетянин,пришелец  ",18,0.30000000000000004,3
бросаться,к_Dat,0.101,"101  ","магазин,салон  ",17,0.2,
бросаться,к_Dat,0.101,"41  ","маг,колдун  ",17,0.19999999999999998,
бросаться,в_Loc,0.006,"0  ","дом,здание  ",17,0.03703703703703703,
бросаться,в_Acc,0.186,"423  ","колодец,скважина  ",17,0.16666666666666666,1.1  2.1  2.2
бросаться,NO_Nom  на_Acc,0.038,"13  -  ","генерал,полковник  -  ",17,0.03140096618357488,
бросаться,NO_Nom  в_Acc,0.099,"8  38  ","человек,женщина  нападение,атака  ",17,0.06381381381381382,2.1
бросаться,NO_Ins,0.012,"273  ","проблема,вопрос  ",17,0.05263157894736842,
бросаться,в_Acc  NO_Dat,0.005,"4  13  ","нога,рука  генерал,полковник  ",17,0.03147200909349247,
бросаться,NO_Nom  в_Acc,0.099,"269  4  ","потеря,утрата  нога,рука  ",17,0.22972370766488415,
бросаться,NO_Nom  на_Acc,0.038,"-  148  ","-  враг,противник  ",17,0.10526315789473684,
бросаться,на_Loc,0.001,"4  ","нога,рука  ",17,0.029411764705882353,
бросаться,с_Gen,0.008,"3  ","страна,регион  ",17,0.02127659574468085,
бросаться,NO_Dat,0.002,"11  ","преступник,убийца  ",17,0.12962962962962962,
бросаться,NO_Nom  под_Acc,0.004,"-  4  ","-  нога,рука  ",17,0.007352941176470588,
бросаться,NO_Nom  по_Dat,0.003,"8  210  ","человек,женщина  ступенька,лестница  ",17,0.07837837837837838,
бросаться,NO_Ins,0.012,"7  ","луч,свет  ",17,0.027210884353741496,
бросаться,NO_Nom  на_Acc,0.038,"12  251  ","отец,брат  защита,предотвращение  ",17,0.07368637110016421,
бросаться,NO_Nom  в_Acc,0.099,"375  4  ","нелепость,абсурдность  нога,рука  ",17,0.43102240896358535,
бросаться,за_Acc,0.002,"0  ","дом,здание  ",17,0.033333333333333326,
бросаться,в_Acc  к_Dat,0.002,"163  -  ","поцелуй,прикосновение  -  ",17,0.027777777777777776,
бросаться,NO_Nom  на_Acc,0.038,"13  21  ","генерал,полковник  гора,холм  ",17,0.03855488523680743,
бросаться,NO_Nom  в_Acc,0.099,"76  4  ","проведение,выполнение  нога,рука  ",17,0.08578431372549018,
бросаться,NO_Nom  в_Acc,0.099,"126  4  ","цветок,роза  нога,рука  ",17,0.12149859943977591,
бросаться,с_Gen  в_Acc,0.004,"248  -  ","мост,переправа  -  ",17,0.125,
бросаться,NO_Acc,0.001,"14  ","день,время  ",16,0.043478260869565216,
бросаться,NO_Nom,0.119,"116  ","рыба,рыбка  ",16,0.18181818181818182,3
бросаться,NO_Nom  с_Ins,0.009,"12  49  ","отец,брат  крик,вопль  ",16,0.07897836795887771,
бросаться,NO_Nom  под_Acc,0.004,"1  4  ","животное,собака  нога,рука  ",16,0.037167105648229434,
бросаться,к_Dat,0.101,"577  ","предохранитель,выключатель  ",16,0.3333333333333333,
бросаться,NO_Ins,0.012,"33  ","овощ,фрукт  ",16,0.10526315789473684,
бросаться,с_Gen,0.008,"210  ","ступенька,лестница  ",16,0.06666666666666667,
бросаться,NO_Nom  в_Acc,0.099,"217  4  ","знак,символ  нога,рука  ",16,0.2167366946778711,
бросаться,в_Acc,0.186,"122  ","музей,галерея  ",16,0.19047619047619047,2.1
бросаться,NO_Nom  из_Gen,0.002,"8  0  ","человек,женщина  дом,здание  ",16,0.05535535535535535,2.2
бросаться,с_Par  в_Acc,0.001,"200  98  ","прыжок,бег  вода,воздух  ",16,0.05185185185185185,
бросаться,за_Acc,0.002,"28  ","стол,столик  ",16,0.09333333333333334,
бросаться,на_Acc  в_Acc,0.002,"175  14  ","помощь,поддержка  день,время  ",16,0.047527706734867864,
бросаться,NO_Nom  в_Acc,0.099,"62  4  ","книга,книжка  нога,рука  ",16,0.06655354449472096,
бросаться,на_Acc  перед_Ins,0.001,"4  -  ","нога,рука  -  ",16,0.0024509803921568627,
бросаться,с_Ins  на_Acc,0.012,"4  8  ","нога,рука  человек,женщина  ",16,0.04994700582935878,
бросаться,под_Acc  на_Loc,0.0,"79  70  ","поезд,автобус  станция,вокзал  ",16,0.05779569892473118,
бросаться,к_Dat,0.101,"47  ","старец,монах  ",16,0.08823529411764706,
бросаться,NO_Nom  в_Acc,0.099,"12  21  ","отец,брат  гора,холм  ",16,0.036521554670374996,
бросаться,NO_Nom  в_Acc,0.099,"59  4  ","путь,дорога  нога,рука  ",16,0.07990196078431372,
бросаться,в_Acc,0.186,"79  ","поезд,автобус  ",16,0.16129032258064516,1.1
бросаться,к_Dat,0.101,"278  ","стадион,арена  ",16,0.4545454545454546,
бросаться,NO_Nom  к_Dat,0.04,"60  497  ","ученик,студент  выход,вход  ",16,0.14861111111111114,
бросаться,к_Dat,0.101,"24  ","меч,клинок  ",16,0.10294117647058824,
бросаться,NO_Nom  к_Dat,0.04,"98  4  ","вода,воздух  нога,рука  ",16,0.02832244008714597,
бросаться,в_Acc,0.186,"216  ","отель,гостиница  ",16,0.3571428571428571,2.1
бросаться,NO_Nom  на_Acc,0.038,"-  38  ","-  нападение,атака  ",15,0.037037037037037035,
бросаться,с_Ins,0.017,"231  ","палка,палочка  ",15,0.3076923076923077,
бросаться,NO_Nom  в_Acc,0.099,"13  109  ","генерал,полковник  точка,сторона  ",15,0.07065217391304347,1.1  2.1  2.2
бросаться,NO_Nom  на_Acc,0.038,"119  27  ","пресса,сми  исследование,анализ  ",15,0.052496798975672214,
бросаться,NO_Nom  в_Acc,0.099,"20  18  ","император,царь  война,бой  ",15,0.04851973684210526,2.1
бросаться,к_Dat,0.101,"337  ","предмет,вещь  ",15,0.5,
бросаться,за_Acc,0.002,"23  ","окно,дверь  ",15,0.05714285714285714,
бросаться,в_Acc  NO_Dat,0.005,"4  12  ","нога,рука  отец,брат  ",15,0.03444653723558389,
бросаться,NO_Nom  в_Acc,0.099,"1  21  ","животное,собака  гора,холм  ",15,0.04650194006046322,
бросаться,NO_Nom  в_Acc,0.099,"21  4  ","гора,холм  нога,рука  ",15,0.03121775025799793,
