Verb,Model,ModelSize,Indices,Examples,Size,Coverage,VerbMeaning
дезинфицировать,на_Loc  NO_Nom,0.002,"3  0  ","страна,регион  дом,здание  ",2,0.004511426,
дезинфицировать,по_Dat,0.002,"57  ","визит,поездка  ",2,0.012048193,
дезинфицировать,NO_Acc  NO_Ins,0.057,"144  141  ","футбол,спорт  способ,метод  ",2,0.052631579,
дезинфицировать,NO_Acc  NO_Ins,0.057,"4  192  ","нога,рука  вещество,кислота  ",2,0.03370098,
дезинфицировать,NO_Nom  NO_Ins,0.002,"135  77  ","канат,трос  вино,пиво  ",2,0.040625,
дезинфицировать,NO_Acc  NO_Ins,0.057,"-  77  ","-  вино,пиво  ",2,0.03125,
дезинфицировать,для_Gen,0.002,"297  ","начало,конец  ",2,0.1,
дезинфицировать,для_Gen  NO_Nom,0.002,"297  196  ","начало,конец  список,перечень  ",2,0.083333333,
дезинфицировать,NO_Acc  NO_Ins,0.057,"5  147  ","одежда,костюм  раствор,смесь  ",2,0.033165105,1
дезинфицировать,NO_Acc  NO_Ins,0.057,"16  147  ","дерево,куст  раствор,смесь  ",2,0.031032771,1
дезинфицировать,NO_Acc  NO_Ins,0.057,"29  147  ","клетка,организм  раствор,смесь  ",2,0.034649123,1
дезинфицировать,NO_Acc  NO_Ins,0.057,"-  141  ","-  способ,метод  ",2,0.052631579,
дезинфицировать,NO_Acc  из-за_Gen,0.002,"79  550  ","поезд,автобус  угроза,опасность  ",2,0.141129032,
дезинфицировать,NO_Nom,0.044,"79  ","поезд,автобус  ",2,0.064516129,
дезинфицировать,перед_Ins  NO_Acc,0.005,"-  0  ","-  дом,здание  ",2,0.001851852,
дезинфицировать,с помощью_Gen,0.003,"141  ","способ,метод  ",2,0.052631579,1
дезинфицировать,после_Gen  NO_Acc,0.021,"-  9  ","-  корабль,судно  ",2,0.004424779,
дезинфицировать,после_Gen  NO_Acc,0.021,"263  0  ","очистка,чистка  дом,здание  ",2,0.047306397,
дезинфицировать,после_Gen  NO_Acc,0.021,"105  356  ","больница,госпиталь  кукла,игрушка  ",2,0.0825,
дезинфицировать,NO_Acc  от_Gen,0.005,"0  308  ","дом,здание  коронавирус,вирус  ",2,0.059259259,1
дезинфицировать,NO_Acc,0.565,"250  ","доспех,броня  ",2,0.083333333,
дезинфицировать,NO_Acc,0.565,"342  ","покупка,приобретение  ",2,0.125,
дезинфицировать,при_Loc  NO_Acc,0.002,"497  4  ","выход,вход  нога,рука  ",2,0.10245098,
дезинфицировать,NO_Acc  NO_Acc,0.009,"4  -  ","нога,рука  -  ",2,0.00245098,
дезинфицировать,NO_Acc  NO_Acc,0.009,"123  123  ","поверхность,слой  поверхность,слой  ",2,0.023809524,
дезинфицировать,NO_Acc  NO_Acc,0.009,"14  14  ","день,время  день,время  ",2,0.003623188,
дезинфицировать,NO_Acc  NO_Acc,0.009,"30  30  ","система,механизм  система,механизм  ",2,0.008333333,
дезинфицировать,в_Loc,0.008,"208  ","печь,печка  ",2,0.066666667,
дезинфицировать,в_Loc,0.008,"7  ","луч,свет  ",2,0.006802721,
дезинфицировать,с помощью_Gen,0.003,"-  ","-  ",2,0,
дезинфицировать,NO_Acc  в_Loc,0.021,"59  -  ","путь,дорога  -  ",2,0.0125,
дезинфицировать,NO_Nom,0.044,"13  ","генерал,полковник  ",2,0.009661836,
дезинфицировать,NO_Ins,0.032,"192  ","вещество,кислота  ",2,0.0625,1
дезинфицировать,NO_Nom,0.044,"59  ","путь,дорога  ",2,0.05,
дезинфицировать,NO_Nom,0.044,"21  ","гора,холм  ",2,0.009569378,
дезинфицировать,NO_Nom,0.044,"9  ","корабль,судно  ",2,0.017699115,
дезинфицировать,в отличие от_Gen  NO_Nom,0.001,"4  8  ","нога,рука  человек,женщина  ",2,0.006955485,
дезинфицировать,NO_Acc,0.565,"114  ","правительство,парламент  ",2,0.043478261,
дезинфицировать,NO_Acc,0.565,"356  ","кукла,игрушка  ",2,0.125,
дезинфицировать,NO_Ins,0.032,"153  ","фонарь,лампа  ",2,0.055555556,
дезинфицировать,NO_Acc  в_Loc,0.021,"79  -  ","поезд,автобус  -  ",2,0.016129032,
дезинфицировать,NO_Acc,0.565,"16  ","дерево,куст  ",2,0.009433962,
дезинфицировать,NO_Ins,0.032,"152  ","сотня,десяток  ",2,0.055555556,
дезинфицировать,NO_Ins,0.032,"237  ","пыль,грязь  ",2,0.076923077,
дезинфицировать,перед_Ins,0.002,"27  ","исследование,анализ  ",2,0.014084507,
дезинфицировать,NO_Acc,0.565,"490  ","снаряжение,экипировка  ",2,0.2,
дезинфицировать,NO_Acc,0.565,"59  ","путь,дорога  ",2,0.025,
дезинфицировать,NO_Acc,0.565,"14  ","день,время  ",2,0.014492754,
дезинфицировать,NO_Acc  NO_Ins,0.057,"58  147  ","кожа,волос  раствор,смесь  ",2,0.038815789,1
дезинфицировать,NO_Nom  NO_Acc,0.106,"7  3  ","луч,свет  страна,регион  ",2,0.006060935,
дезинфицировать,NO_Nom  NO_Acc,0.106,"347  210  ","оборудование,техника  ступенька,лестница  ",2,0.095833333,1  2
дезинфицировать,NO_Nom  NO_Acc,0.106,"206  0  ","эксперт,специалист  дом,здание  ",2,0.037037037,
дезинфицировать,NO_Nom  NO_Acc,0.106,"235  0  ","сотрудник,работник  дом,здание  ",2,0.042165242,1
дезинфицировать,на_Loc,0.001,"64  ","компания,фирма  ",2,0.02,
дезинфицировать,за_Acc  с_Ins  NO_Ins,0.001,"14  -  198  ","день,время  -  усилие,сила  ",2,0.018164251,
дезинфицировать,NO_Nom  NO_Acc,0.106,"40  3  ","представитель,руководитель  страна,регион  ",2,0.010905741,
дезинфицировать,к_Dat,0.001,"14  ","день,время  ",2,0.007246377,
дезинфицировать,NO_Acc,0.565,"256  ","нить,нитка  ",2,0.166666667,
дезинфицировать,NO_Acc,0.565,"60  ","ученик,студент  ",2,0.027777778,
дезинфицировать,NO_Acc  из_Gen,0.001,"98  21  ","вода,воздух  гора,холм  ",2,0.020910863,
дезинфицировать,около_Gen,0.001,"145  ","высота,расстояние  ",2,0.034482759,
дезинфицировать,NO_Nom  NO_Acc,0.106,"31  0  ","историк,исследователь  дом,здание  ",2,0.010472542,
дезинфицировать,NO_Nom  NO_Acc,0.106,"-  -  ","-  -  ",2,0,
дезинфицировать,NO_Nom  NO_Nom,0.001,"-  650  ","-  специя,пряность  ",2,0.166666667,
дезинфицировать,NO_Nom  NO_Acc,0.106,"12  0  ","отец,брат  дом,здание  ",2,0.004314906,
дезинфицировать,NO_Nom  NO_Acc,0.106,"687  497  ","продувка,промывка  выход,вход  ",2,0.35,
дезинфицировать,за_Ins,0.001,"60  ","ученик,студент  ",2,0.013888889,
дезинфицировать,NO_Acc,0.565,"159  ","кольцо,колечко  ",2,0.111111111,
дезинфицировать,NO_Nom  NO_Acc,0.106,"232  184  ","профессор,доктор  рана,шрам  ",2,0.069711538,1
дезинфицировать,NO_Nom  NO_Acc,0.106,"530  4  ","отвар,настой  нога,рука  ",2,0.12745098,2
дезинфицировать,NO_Nom  NO_Acc,0.106,"206  216  ","эксперт,специалист  отель,гостиница  ",2,0.069047619,
дезинфицировать,NO_Nom  NO_Acc,0.106,"77  58  ","вино,пиво  кожа,волос  ",2,0.028125,2
брить,NO_Acc,0.47,"4  ","нога,рука  ",337,0.137254902,1.1
брить,NO_Acc,0.47,"326  ","борода,ус  ",194,0.444444444,1.1
брить,NO_Nom,0.084,"4  ","нога,рука  ",43,0.039215686,
брить,NO_Nom,0.084,"-  ","-  ",37,0,
брить,NO_Acc,0.47,"-  ","-  ",29,0,
брить,NO_Acc,0.47,"58  ","кожа,волос  ",24,0.1,1.1
брить,NO_Nom  NO_Acc,0.083,"8  4  ","человек,женщина  нога,рука  ",20,0.048290938,1.1  1.2
брить,NO_Nom  NO_Acc,0.083,"-  4  ","-  нога,рука  ",20,0.014705882,1.1  1.2
брить,под_Acc,0.014,"-  ","-  ",16,0,
брить,NO_Acc,0.47,"8  ","человек,женщина  ",12,0.045045045,1.1
брить,NO_Nom  NO_Acc,0.083,"12  4  ","отец,брат  нога,рука  ",12,0.014742104,1.1  1.2
брить,NO_Acc,0.47,"1  ","животное,собака  ",11,0.034825871,
брить,до_Gen,0.007,"7  ","луч,свет  ",11,0.013605442,
брить,в_Loc,0.018,"5  ","одежда,костюм  ",10,0.054794521,
брить,NO_Ins,0.022,"-  ","-  ",10,0,
брить,NO_Nom,0.084,"162  ","сережа,петя  ",10,0.055555556,
брить,NO_Nom  в_Acc  NO_Acc,0.011,"51  14  4  ","гном,эльф  день,время  нога,рука  ",9,0.011456853,
брить,с_Ins,0.017,"4  ","нога,рука  ",8,0.029411765,
брить,на_Loc  NO_Acc,0.012,"473  1  ","итог,результат  животное,собака  ",8,0.102487562,
брить,NO_Acc,0.47,"14  ","день,время  ",8,0.014492754,
брить,NO_Nom  NO_Acc,0.083,"-  326  ","-  борода,ус  ",7,0.111111111,1.1  1.2
брить,NO_Acc,0.47,"3  ","страна,регион  ",7,0.010638298,
брить,NO_Acc  NO_Dat,0.016,"4  8  ","нога,рука  человек,женщина  ",6,0.015964494,
брить,NO_Nom,0.084,"19  ","писатель,поэт  ",6,0.013157895,
брить,под_Ins,0.008,"98  ","вода,воздух  ",6,0.037037037,
брить,NO_Acc,0.47,"12  ","отец,брат  ",6,0.019704433,1.1
брить,NO_Acc,0.47,"202  ","труп,останки  ",6,0.133333333,
брить,над_Ins,0.009,"3  ","страна,регион  ",5,0.010638298,
брить,NO_Nom  NO_Acc,0.083,"8  326  ","человек,женщина  борода,ус  ",5,0.06006006,1.1  1.2
брить,NO_Nom  NO_Dat  NO_Acc,0.005,"245  -  4  ","господин,госпожа  -  нога,рука  ",5,0.029411765,
брить,NO_Ins,0.022,"24  ","меч,клинок  ",4,0.029411765,1.1
брить,NO_Acc  в_Acc,0.008,"-  14  ","-  день,время  ",4,0.003623188,
брить,под_Ins,0.008,"1  ","животное,собака  ",4,0.004975124,
брить,NO_Acc,0.47,"77  ","вино,пиво  ",4,0.03125,
брить,NO_Acc  в_Loc,0.013,"-  105  ","-  больница,госпиталь  ",4,0.04,
брить,во время_Gen,0.003,"14  ","день,время  ",4,0.007246377,
брить,NO_Acc,0.47,"161  ","часть,половина  ",4,0.095238095,
брить,на_Loc  NO_Acc,0.012,"4  58  ","нога,рука  кожа,волос  ",4,0.017401961,
брить,NO_Ins,0.022,"10  ","машина,автомобиль  ",4,0.020833333,
брить,NO_Ins  NO_Acc,0.014,"24  4  ","меч,клинок  нога,рука  ",4,0.014705882,1.1
брить,NO_Nom,0.084,"8  ","человек,женщина  ",3,0.027027027,1.1  1.2
брить,NO_Nom,0.084,"12  ","отец,брат  ",3,0.014778325,1.1  1.2
брить,NO_Nom,0.084,"13  ","генерал,полковник  ",3,0.014492754,1.1  1.2
брить,NO_Acc  в_Acc,0.008,"4  217  ","нога,рука  знак,символ  ",3,0.038165266,
брить,NO_Acc  NO_Acc,0.011,"4  -  ","нога,рука  -  ",3,0.00245098,
брить,NO_Nom  NO_Acc,0.083,"19  4  ","писатель,поэт  нога,рука  ",3,0.009029928,
брить,NO_Acc,0.47,"40  ","представитель,руководитель  ",3,0.011173184,1.1
брить,NO_Ins  NO_Acc,0.014,"24  16  ","меч,клинок  дерево,куст  ",3,0.012069922,
брить,NO_Acc,0.47,"194  ","клиент,покупатель  ",3,0.05,1.1
брить,перед_Ins  NO_Acc,0.009,"-  4  ","-  нога,рука  ",3,0.00245098,
брить,перед_Ins  NO_Acc,0.009,"23  326  ","окно,дверь  борода,ус  ",3,0.062698413,
брить,NO_Acc  NO_Acc,0.011,"4  14  ","нога,рука  день,время  ",3,0.01097613,
брить,NO_Nom,0.084,"24  ","меч,клинок  ",3,0.044117647,
брить,на_Loc,0.007,"4  ","нога,рука  ",3,0.004901961,
брить,NO_Acc  NO_Acc,0.011,"326  3  ","борода,ус  страна,регион  ",3,0.05821513,
брить,с_Ins,0.017,"-  ","-  ",3,0,
брить,в_Loc,0.018,"14  ","день,время  ",3,0.014492754,
брить,в_Acc,0.004,"14  ","день,время  ",3,0.014492754,
брить,NO_Acc,0.47,"176  ","кусочек,кусок  ",3,0.117647059,
брить,NO_Acc,0.47,"318  ","кость,череп  ",3,0.111111111,1.1
брить,NO_Acc,0.47,"20  ","император,царь  ",3,0.019736842,
брить,в_Loc,0.018,"215  ","искусство,культура  ",3,0.071428571,
брить,с_Ins,0.017,"58  ","кожа,волос  ",3,0.075,
брить,у_Gen,0.002,"-  ","-  ",3,0,
брить,NO_Acc,0.47,"11  ","преступник,убийца  ",3,0.009259259,
брить,под_Acc  в_Acc,0.002,"49  13  ","крик,вопль  генерал,полковник  ",3,0.013285024,
брить,NO_Acc,0.47,"13  ","генерал,полковник  ",3,0.014492754,
брить,NO_Acc  NO_Dat,0.016,"4  -  ","нога,рука  -  ",3,0.00245098,
брить,на_Acc,0.005,"-  ","-  ",3,0,
брить,NO_Acc  NO_Dat,0.016,"326  20  ","борода,ус  император,царь  ",3,0.117690058,
брить,NO_Acc  в_Loc,0.013,"4  39  ","нога,рука  фильм,картина  ",2,0.016137916,
брить,NO_Ins,0.022,"14  ","день,время  ",2,0.014492754,
брить,NO_Acc  в_Loc,0.013,"4  0  ","нога,рука  дом,здание  ",2,0.008605664,1.2
брить,NO_Acc  в_Loc,0.013,"326  14  ","борода,ус  день,время  ",2,0.059178744,
брить,NO_Acc  NO_Dat,0.016,"4  47  ","нога,рука  старец,монах  ",2,0.017156863,
брить,в_Loc,0.018,"320  ","значение,значимость  ",2,0.111111111,
брить,под_Acc,0.014,"144  ","футбол,спорт  ",2,0.052631579,
брить,NO_Ins  NO_Acc,0.014,"14  58  ","день,время  кожа,волос  ",2,0.019746377,
брить,с_Ins,0.017,"348  ","знамя,флаг  ",2,0.125,
брить,NO_Ins  NO_Acc,0.014,"24  -  ","меч,клинок  -  ",2,0.007352941,
брить,NO_Ins  NO_Acc,0.014,"14  1  ","день,время  животное,собака  ",2,0.006110751,
брить,с_Ins,0.017,"326  ","борода,ус  ",2,0.222222222,
брить,NO_Ins  NO_Acc,0.014,"-  -  ","-  -  ",2,0,
брить,NO_Ins  NO_Acc,0.014,"226  4  ","движение,перемещение  нога,рука  ",2,0.038165266,
брить,с_Ins,0.017,"161  ","часть,половина  ",2,0.047619048,
брить,NO_Acc  под_Ins,0.002,"58  1  ","кожа,волос  животное,собака  ",2,0.014987562,
брить,NO_Acc  NO_Acc,0.011,"14  4  ","день,время  нога,рука  ",2,0.008525149,
брить,NO_Nom  кроме_Gen,0.001,"4  58  ","нога,рука  кожа,волос  ",2,0.01495098,
брить,в_Loc  NO_Loc,0.002,"5  102  ","одежда,костюм  ботинок,сапог  ",2,0.045310854,
брить,с_Gen  NO_Acc,0.002,"3  4  ","страна,регион  нога,рука  ",2,0.005110555,
брить,с_Ins  NO_Acc,0.003,"173  8  ","ирония,сарказм  человек,женщина  ",2,0.033916269,
брить,NO_Acc  на_Acc,0.003,"4  763  ","нога,рука  манер,лад  ",2,0.25245098,
брить,NO_Nom  NO_Acc  NO_Ins,0.003,"12  4  24  ","отец,брат  нога,рука  меч,клинок  ",2,0.016355968,1
брить,вдоль_Gen,0.003,"498  ","граница,предел  ",2,0.2,
брить,NO_Nom  NO_Acc  по_Dat,0.003,"52  4  390  ","музыкант,артист  нога,рука  образец,пример  ",2,0.05438124,
брить,в_Acc,0.004,"13  ","генерал,полковник  ",2,0.004830918,
брить,по_Dat,0.004,"14  ","день,время  ",2,0.014492754,
брить,NO_Acc  по_Dat,0.005,"-  14  ","-  день,время  ",2,0.003623188,
брить,на_Acc,0.005,"763  ","манер,лад  ",2,1,
брить,к_Dat,0.002,"351  ","смерть,гибель  ",2,0.125,
брить,в_Nom,0.001,"13  ","генерал,полковник  ",2,0.004830918,
брить,NO_Nom  NO_Acc  под_Ins,0.001,"8  4  1  ","человек,женщина  нога,рука  животное,собака  ",2,0.006295365,
брить,NO_Gen,0.007,"4  ","нога,рука  ",2,0.009803922,
брить,для_Gen  NO_Nom  NO_Acc,0.001,"76  8  4  ","проведение,выполнение  человек,женщина  нога,рука  ",2,0.009687495,
брить,на_Loc,0.007,"473  ","итог,результат  ",2,0.2,
брить,на_Loc,0.007,"0  ","дом,здание  ",2,0.003703704,
брить,NO_Ins,0.022,"141  ","способ,метод  ",2,0.052631579,
брить,NO_Acc  в_Acc,0.008,"11  14  ","преступник,убийца  день,время  ",2,0.008252818,
брить,в_Loc  NO_Nom  NO_Acc,0.009,"14  8  326  ","день,время  человек,женщина  борода,ус  ",2,0.047873961,
брить,в_Loc  NO_Nom  NO_Acc,0.009,"3  8  4  ","страна,регион  человек,женщина  нога,рука  ",2,0.00641004,
брить,NO_Nom  в_Loc  NO_Nom,0.001,"4  5  5  ","нога,рука  одежда,костюм  одежда,костюм  ",2,0.006200197,
брить,над_Ins,0.009,"0  ","дом,здание  ",2,0.007407407,
брить,NO_Nom  без_Gen  NO_Acc,0.002,"-  219  4  ","-  успех,достижение  нога,рука  ",2,0.025443511,
брить,над_Ins,0.009,"123  ","поверхность,слой  ",2,0.047619048,
брить,перед_Ins  NO_Acc,0.009,"497  40  ","выход,вход  представитель,руководитель  ",2,0.102793296,
брить,перед_Ins  NO_Acc,0.009,"94  346  ","ерунда,чушь  душа,сердце  ",2,0.080357143,
брить,NO_Nom  до_Gen  NO_Acc,0.001,"-  7  4  ","-  луч,свет  нога,рука  ",2,0.003901561,
брить,NO_Nom  в_Acc  NO_Acc,0.011,"-  14  326  ","-  день,время  борода,ус  ",2,0.039452496,
брить,NO_Acc  в отличие от_Gen,0.001,"4  43  ","нога,рука  народ,еврей  ",2,0.022859144,
брить,над_Ins,0.009,"16  ","дерево,куст  ",2,0.009433962,
брить,NO_Acc,0.47,"88  ","красота,великолепие  ",2,0.034482759,
брить,NO_Nom,0.084,"47  ","старец,монах  ",2,0.029411765,1.1  1.2
брить,NO_Nom,0.084,"155  ","ручка,рукоятка  ",2,0.055555556,
брить,NO_Nom,0.084,"37  ","сознание,разум  ",2,0.018518519,
брить,NO_Nom  NO_Acc,0.083,"20  4  ","император,царь  нога,рука  ",2,0.009029928,
брить,NO_Nom  NO_Acc,0.083,"19  8  ","писатель,поэт  человек,женщина  ",2,0.011083452,
брить,NO_Nom,0.084,"75  ","слуга,раб  ",2,0.024390244,1.1
брить,NO_Nom  NO_Acc,0.083,"-  12  ","-  отец,брат  ",2,0.004926108,
брить,NO_Acc,0.47,"24  ","меч,клинок  ",2,0.014705882,
брить,NO_Acc,0.47,"6  ","удовольствие,радость  ",2,0.009478673,
брить,NO_Nom  NO_Acc,0.083,"41  4  ","маг,колдун  нога,рука  ",2,0.01245098,
брить,NO_Nom  NO_Acc,0.083,"-  14  ","-  день,время  ",2,0.003623188,
брить,NO_Nom  NO_Acc,0.083,"11  4  ","преступник,убийца  нога,рука  ",2,0.00708061,
брить,NO_Acc,0.47,"36  ","молоко,мясо  ",2,0.017857143,
брить,NO_Nom  NO_Acc,0.083,"95  326  ","террорист,боевик  борода,ус  ",2,0.091269841,
брить,NO_Acc,0.47,"299  ","хозяин,владелец  ",2,0.1,1.1
брить,NO_Nom  NO_Acc,0.083,"2  4  ","русский,немец  нога,рука  ",2,0.007190317,
брить,NO_Nom  NO_Acc,0.083,"120  4  ","грек,римлянин  нога,рука  ",2,0.025178253,
брить,NO_Nom  NO_Acc,0.083,"95  1  ","террорист,боевик  животное,собака  ",2,0.020344705,
брить,NO_Nom  NO_Acc,0.083,"9  7  ","корабль,судно  луч,свет  ",2,0.007826139,
брить,NO_Nom  NO_Acc,0.083,"47  4  ","старец,монах  нога,рука  ",2,0.009803922,
брить,NO_Acc,0.47,"19  ","писатель,поэт  ",2,0.026315789,
брить,NO_Acc,0.47,"551  ","руль,штурвал  ",2,0.25,
брить,с_Ins  NO_Nom,0.002,"4  -  ","нога,рука  -  ",1,0.00245098,
брить,без_Gen,0.001,"326  ","борода,ус  ",1,0.111111111,
брить,с_Ins  NO_Nom,0.002,"-  4  ","-  нога,рука  ",1,0.00245098,
брить,без_Gen,0.001,"147  ","раствор,смесь  ",1,0.052631579,
брить,для_Gen  NO_Acc,0.002,"184  4  ","рана,шрам  нога,рука  ",1,0.03370098,
брить,в_Loc  NO_Nom  NO_Acc  NO_Ins,0.001,"227  52  4  10  ","ролик,видео  музыкант,артист  нога,рука  машина,автомобиль  ",1,0.02690658,
брить,для_Gen  NO_Acc,0.002,"470  4  ","прикрытие,предлог  нога,рука  ",1,0.10245098,
брить,в_Loc  NO_Nom  NO_Acc  NO_Ins,0.001,"227  -  4  10  ","ролик,видео  -  нога,рука  машина,автомобиль  ",1,0.023060426,
брить,для_Gen  NO_Acc,0.002,"169  58  ","молитва,проповедь  кожа,волос  ",1,0.041911765,
брить,в_Loc  с_Ins,0.001,"5  224  ","одежда,костюм  сигарета,сигара  ",1,0.039138943,
брить,к_Dat,0.002,"148  ","враг,противник  ",1,0.052631579,
брить,NO_Ins,0.022,"214  ","причина,повод  ",1,0.071428571,
брить,в_Loc  с_Ins,0.001,"61  -  ","матч,игра  -  ",1,0.012820513,
брить,кроме_Gen,0.001,"326  ","борода,ус  ",1,0.111111111,
брить,кроме_Gen,0.001,"9  ","корабль,судно  ",1,0.008849558,
брить,NO_Nom  NO_Acc  после_Gen,0.001,"-  -  89  ","-  -  данные,информация  ",1,0.003875969,
брить,NO_Nom  NO_Acc  после_Gen,0.001,"104  4  100  ","число,количество  нога,рука  соглашение,договор  ",1,0.017507003,
брить,NO_Acc,0.47,"393  ","осколок,обломок  ",1,0.142857143,
брить,NO_Dat  NO_Ins  NO_Acc,0.001,"20  -  326  ","император,царь  -  борода,ус  ",1,0.039230019,
брить,NO_Dat  NO_Ins  NO_Acc,0.001,"8  176  58  ","человек,женщина  кусочек,кусок  кожа,волос  ",1,0.030944179,
афишировать,NO_Acc,0.805,"117  ","отношение,связь  ",177,0.272727273,1
афишировать,NO_Acc,0.805,"3  ","страна,регион  ",139,0.021276596,
афишировать,NO_Acc,0.805,"80  ","создание,разработка  ",64,0.106382979,1
афишировать,NO_Acc,0.805,"118  ","ситуация,случай  ",59,0.363636364,1
афишировать,NO_Acc,0.805,"195  ","инцидент,событие  ",49,0.2,1
афишировать,NO_Acc,0.805,"6  ","удовольствие,радость  ",38,0.066350711,1
афишировать,NO_Acc,0.805,"78  ","заседание,совещание  ",31,0.084507042,1
афишировать,NO_Acc,0.805,"57  ","визит,поездка  ",31,0.144578313,1
афишировать,NO_Acc,0.805,"34  ","слово,мнение  ",28,0.068181818,
афишировать,NO_Acc,0.805,"-  ","-  ",28,0,
афишировать,NO_Acc,0.805,"175  ","помощь,поддержка  ",26,0.058823529,1
афишировать,NO_Acc,0.805,"89  ","данные,информация  ",24,0.104651163,1
афишировать,NO_Acc,0.805,"71  ","история,рассказ  ",21,0.083333333,1
афишировать,NO_Acc,0.805,"81  ","стремление,желание  ",21,0.161290323,1
афишировать,NO_Acc,0.805,"161  ","часть,половина  ",19,0.095238095,
афишировать,NO_Acc,0.805,"309  ","единство,единение  ",16,0.222222222,1
афишировать,NO_Acc,0.805,"42  ","праздник,торжество  ",14,0.076923077,1
афишировать,NO_Acc,0.805,"82  ","заболевание,болезнь  ",13,0.129032258,1
афишировать,NO_Acc,0.805,"214  ","причина,повод  ",13,0.214285714,1
афишировать,NO_Acc,0.805,"44  ","снижение,увеличение  ",13,0.078651685,1
афишировать,NO_Acc,0.805,"198  ","усилие,сила  ",12,0.24,
афишировать,NO_Acc,0.805,"284  ","разница,различие  ",12,0.2,
афишировать,NO_Acc,0.805,"12  ","отец,брат  ",11,0.039408867,
афишировать,NO_Acc,0.805,"93  ","полиция,полицейский  ",11,0.029411765,
афишировать,NO_Acc,0.805,"160  ","проект,программа  ",10,0.111111111,1
афишировать,NO_Acc,0.805,"526  ","возникновение,появление  ",8,0.25,
афишировать,NO_Gen,0.013,"117  ","отношение,связь  ",8,0.045454545,
афишировать,NO_Acc,0.805,"402  ","направленность,ориентация  ",8,0.285714286,
афишировать,NO_Acc,0.805,"351  ","смерть,гибель  ",8,0.25,
афишировать,NO_Acc,0.805,"191  ","влияние,воздействие  ",8,0.0625,1
афишировать,NO_Nom  NO_Acc,0.046,"-  3  ","-  страна,регион  ",7,0.002659574,
афишировать,NO_Acc,0.805,"395  ","благо,благополучие  ",7,0.428571429,
афишировать,NO_Acc,0.805,"342  ","покупка,приобретение  ",7,0.375,1
афишировать,NO_Acc,0.805,"219  ","успех,достижение  ",6,0.214285714,1
афишировать,NO_Acc,0.805,"466  ","способность,умение  ",6,0.8,1
афишировать,NO_Acc,0.805,"76  ","проведение,выполнение  ",6,0.060606061,1
афишировать,NO_Acc,0.805,"4  ","нога,рука  ",6,0.014705882,
афишировать,NO_Acc,0.805,"100  ","соглашение,договор  ",6,0.042857143,1
афишировать,NO_Acc,0.805,"196  ","список,перечень  ",6,0.133333333,
афишировать,NO_Acc  в_Loc,0.013,"-  174  ","-  сущность,смысл  ",5,0.029411765,
афишировать,NO_Acc,0.805,"273  ","проблема,вопрос  ",5,0.157894737,1
афишировать,NO_Acc,0.805,"83  ","преступление,убийство  ",5,0.096774194,1
афишировать,NO_Acc,0.805,"320  ","значение,значимость  ",5,0.111111111,1
афишировать,NO_Acc,0.805,"622  ","неудача,провал  ",5,0.666666667,1
афишировать,NO_Acc,0.805,"18  ","война,бой  ",5,0.03125,
афишировать,NO_Acc,0.805,"431  ","статус,звание  ",5,0.166666667,1
афишировать,в_Loc,0.013,"143  ","сеть,интернет  ",4,0.052631579,
афишировать,NO_Acc,0.805,"69  ","инвестиция,вложение  ",4,0.025862069,1
афишировать,NO_Acc,0.805,"141  ","способ,метод  ",4,0.105263158,
афишировать,NO_Acc,0.805,"295  ","мужество,храбрость  ",4,0.1,1
афишировать,NO_Acc,0.805,"149  ","стих,стихотворение  ",4,0.111111111,
афишировать,NO_Acc,0.805,"283  ","процесс,процедура  ",4,0.2,1
афишировать,NO_Acc,0.805,"337  ","предмет,вещь  ",4,0.125,
афишировать,NO_Nom  NO_Acc,0.046,"40  473  ","представитель,руководитель  итог,результат  ",4,0.205586592,1
афишировать,NO_Acc,0.805,"473  ","итог,результат  ",4,0.4,1
афишировать,до_Gen,0.003,"14  ","день,время  ",4,0.007246377,
афишировать,по_Dat,0.003,"214  ","причина,повод  ",4,0.071428571,
афишировать,NO_Acc  NO_Dat,0.004,"81  8  ","стремление,желание  человек,женщина  ",3,0.020633537,
афишировать,NO_Nom  NO_Acc,0.046,"-  117  ","-  отношение,связь  ",3,0.022727273,
афишировать,NO_Nom  NO_Acc,0.046,"11  563  ","преступник,убийца  индивид,личность  ",3,0.12962963,
афишировать,на_Acc,0.005,"3  ","страна,регион  ",3,0.010638298,
афишировать,NO_Acc,0.805,"289  ","преимущество,достоинство  ",3,0.2,1
афишировать,NO_Gen,0.013,"34  ","слово,мнение  ",3,0.011363636,
афишировать,NO_Acc  NO_Ins,0.006,"511  76  ","гомосексуализм,педофилия  проведение,выполнение  ",3,0.132575758,
афишировать,NO_Acc,0.805,"60  ","ученик,студент  ",3,0.027777778,
афишировать,NO_Nom  NO_Acc,0.046,"-  215  ","-  искусство,культура  ",3,0.035714286,
афишировать,NO_Acc,0.805,"40  ","представитель,руководитель  ",3,0.011173184,
афишировать,NO_Acc,0.805,"282  ","опыт,знание  ",3,0.2,1
афишировать,NO_Nom,0.011,"40  ","представитель,руководитель  ",3,0.016759777,1
афишировать,в_Loc,0.013,"119  ","пресса,сми  ",3,0.045454545,
афишировать,NO_Acc,0.805,"563  ","индивид,личность  ",3,0.25,
афишировать,в_Loc,0.013,"3  ","страна,регион  ",3,0.010638298,
афишировать,NO_Acc,0.805,"392  ","поведение,поступок  ",3,0.285714286,1
